manufacturer_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,drivetrain,price_usd
Others,mechanical,black,200000,2003,gasoline,1.1,hatchback,front,2200.0
Others,mechanical,green,394000,1997,gasoline,1.6,universal,front,1300.0
Others,automatic,black,52000,2014,gasoline,1.6,hatchback,all,12000.0
Others,mechanical,black,125000,2010,gasoline,1.0,hatchback,front,5300.0
Others,mechanical,black,160000,2008,gasoline,1.3,hatchback,front,5359.01
Others,mechanical,green,99900,1999,gasoline,1.0,hatchback,front,1200.0
Others,automatic,red,450000,2001,gasoline,2.7,suv,all,2899.0
Others,mechanical,silver,280000,2005,gasoline,1.6,universal,front,4000.0
Others,mechanical,green,300000,2001,gasoline,1.6,sedan,front,3000.0
Others,mechanical,grey,51000,2017,gasoline,1.6,suv,front,14986.25
Others,automatic,silver,291000,2003,gasoline,2.0,suv,all,4899.0
Others,automatic,blue,227000,2001,gasoline,2.0,suv,all,3800.0
Others,mechanical,green,236000,1998,gasoline,1.6,universal,front,1390.0
Others,automatic,black,36000,2014,gasoline,1.6,hatchback,front,11300.0
Others,mechanical,silver,189000,2001,gasoline,1.6,hatchback,front,2500.0
Others,mechanical,silver,98000,2010,gasoline,2.0,hatchback,all,7990.0
Others,automatic,white,265000,1995,gasoline,1.3,sedan,front,1100.0
Others,mechanical,other,252000,1998,gasoline,1.3,sedan,front,1950.0
Others,mechanical,red,211000,2007,gasoline,1.6,hatchback,all,6500.0
Others,mechanical,silver,190000,2005,gasoline,1.3,hatchback,front,4800.0
Others,mechanical,other,99000,1994,gasoline,1.3,hatchback,front,1300.0
Others,automatic,silver,168320,2008,gasoline,2.0,hatchback,front,6499.0
Others,mechanical,violet,225000,1997,gasoline,1.0,universal,front,1200.0
Others,automatic,other,292901,1999,gasoline,2.5,suv,all,2600.0
Others,automatic,black,214204,2006,gasoline,2.7,suv,all,8300.0
Others,mechanical,silver,138000,2009,diesel,1.3,hatchback,front,5500.0
Others,mechanical,blue,220000,1997,gasoline,1.3,hatchback,front,1490.0
Others,mechanical,green,130000,1990,gasoline,1.3,cabriolet,all,3500.0
Others,mechanical,silver,192000,1998,gasoline,2.0,suv,all,3700.0
Others,mechanical,silver,214066,2007,diesel,1.5,suv,all,5499.0
Others,mechanical,red,131040,2006,gasoline,1.3,hatchback,front,4499.0
Others,automatic,white,331200,2001,gasoline,2.0,suv,all,4700.0
Others,mechanical,green,198000,2007,gasoline,2.0,suv,all,9999.0
Others,mechanical,silver,253000,2005,gasoline,2.3,minivan,front,4899.0
Others,automatic,green,146900,2014,gasoline,1.6,hatchback,all,11299.0
Others,mechanical,yellow,280000,2002,gasoline,1.3,hatchback,front,1900.0
Others,mechanical,silver,150000,2004,diesel,1.4,sedan,front,3500.0
Others,automatic,blue,220000,2007,gasoline,2.0,suv,all,6900.0
Others,automatic,black,60000,2011,gasoline,1.6,sedan,front,7600.0
Others,mechanical,blue,156000,2014,gasoline,1.2,hatchback,front,9000.0
Others,mechanical,blue,380000,1996,gasoline,2.0,suv,all,2300.0
Others,automatic,red,141622,2006,gasoline,2.7,suv,all,7825.1
Others,automatic,black,203000,2007,gasoline,2.0,suv,all,8700.0
Others,mechanical,black,130000,2007,gasoline,2.0,suv,all,9500.0
Others,mechanical,black,140000,2010,gasoline,2.0,suv,all,11900.0
Others,mechanical,red,326000,2003,diesel,1.3,hatchback,front,3800.0
Others,mechanical,silver,360000,1999,diesel,1.9,universal,front,1300.0
Others,mechanical,brown,350000,2005,gasoline,2.8,suv,all,6500.0
Others,mechanical,red,275400,2000,gasoline,1.6,hatchback,front,2500.0
Others,mechanical,green,245000,2001,gasoline,1.3,hatchback,front,3650.0
Others,mechanical,red,198000,2007,gasoline,2.0,suv,all,7500.0
Others,mechanical,silver,235000,2007,gasoline,1.6,suv,all,6700.0
Others,mechanical,silver,238000,2004,gasoline,2.7,suv,all,5800.0
Others,mechanical,black,230000,2004,gasoline,1.1,sedan,front,1700.0
Others,automatic,black,141000,2009,gasoline,1.2,hatchback,front,5500.0
Others,mechanical,silver,300000,2002,gasoline,1.6,universal,front,3950.0
Others,automatic,black,239000,2005,gasoline,2.0,suv,all,6800.0
Others,automatic,red,90000,2011,gasoline,2.4,suv,all,10000.0
Others,automatic,red,284854,2004,gasoline,2.5,sedan,front,4250.0
Others,automatic,red,161000,2009,gasoline,1.6,hatchback,front,7500.0
Others,mechanical,silver,170000,2010,gasoline,1.0,hatchback,front,3950.0
Others,mechanical,white,180000,1999,gasoline,1.0,hatchback,front,1001.0
Others,mechanical,silver,400000,1998,gasoline,1.6,universal,front,1500.0
Others,mechanical,silver,350000,1998,gasoline,1.3,sedan,front,1250.0
Others,automatic,silver,197949,2006,gasoline,2.7,suv,rear,8500.0
Others,automatic,green,165000,2007,gasoline,2.0,suv,all,9000.0
Others,mechanical,silver,117000,2007,gasoline,2.0,suv,all,8500.0
Others,mechanical,green,274000,1997,gasoline,1.6,universal,front,1650.0
Others,automatic,other,174650,2002,gasoline,1.3,hatchback,front,4500.0
Others,mechanical,blue,229310,1999,gasoline,1.3,sedan,rear,1300.0
Others,mechanical,green,268596,2002,gasoline,1.6,sedan,front,2286.92
Others,mechanical,silver,300000,2003,gasoline,1.6,hatchback,front,3950.0
Others,mechanical,red,333333,1998,gasoline,1.6,universal,front,2000.0
Others,mechanical,silver,100000,2000,gasoline,1.7,sedan,front,1500.0
Others,automatic,grey,133740,2000,gasoline,1.3,minivan,front,2700.0
Others,mechanical,black,165000,2011,gasoline,1.6,hatchback,all,7200.0
Others,automatic,blue,178637,2007,gasoline,2.0,hatchback,front,7000.0
Others,mechanical,blue,242000,1997,gasoline,1.6,sedan,front,1500.0
Others,mechanical,black,120000,2014,gasoline,1.6,hatchback,all,13700.0
Others,mechanical,orange,105000,2009,gasoline,1.0,universal,front,5000.0
Others,mechanical,red,200000,1995,gasoline,1.3,sedan,front,1400.0
Others,mechanical,yellow,220000,2002,gasoline,2.0,universal,front,4268.22
Others,mechanical,black,236000,2007,gasoline,1.3,suv,all,5000.0
Others,automatic,black,163000,2010,gasoline,2.4,suv,all,10700.0
Others,mechanical,silver,298000,1997,gasoline,1.6,universal,front,1500.0
Others,automatic,grey,198000,2005,gasoline,2.0,suv,all,7500.0
Others,mechanical,red,182303,2000,gasoline,2.5,suv,all,3000.0
Others,mechanical,blue,170000,2009,gasoline,1.0,hatchback,front,4600.0
Others,mechanical,black,146000,2007,gasoline,2.0,suv,all,7600.0
Others,mechanical,blue,299900,1999,gasoline,1.3,hatchback,front,1500.0
Others,automatic,red,214043,2007,gasoline,2.0,hatchback,all,7700.0
Others,automatic,red,180000,2010,gasoline,1.6,hatchback,front,8999.0
Others,automatic,red,165000,2006,gasoline,2.7,suv,rear,6900.0
Others,mechanical,white,220000,2009,gasoline,1.3,hatchback,front,4500.0
Others,mechanical,silver,157000,2009,gasoline,2.0,suv,all,9000.0
Others,automatic,blue,93500,2012,gasoline,1.6,hatchback,front,8950.0
Others,mechanical,blue,240000,2000,gasoline,1.3,hatchback,front,1896.99
Others,mechanical,white,66000,1993,diesel,1.9,suv,all,4900.0
Others,mechanical,other,150000,1989,gasoline,1.6,suv,all,4500.0
Others,mechanical,silver,290000,2005,diesel,1.4,universal,front,3300.0
Others,mechanical,other,100000,2010,gasoline,1.0,sedan,front,3700.0
Others,automatic,silver,300000,2007,gasoline,3.6,suv,front,7500.0
Others,mechanical,grey,240000,2000,diesel,1.9,universal,front,2550.0
Others,mechanical,white,55000,2013,gasoline,1.2,hatchback,all,9300.0
Others,mechanical,white,116000,2009,gasoline,1.0,hatchback,front,5500.0
Others,automatic,red,50000,2013,gasoline,1.5,hatchback,front,8062.22
Others,mechanical,green,260000,2001,gasoline,1.6,hatchback,front,1400.0
Others,mechanical,blue,273588,2004,gasoline,2.5,suv,front,4320.0
Others,mechanical,white,350000,1998,gasoline,1.2,hatchback,front,1500.0
Others,mechanical,black,145500,2010,gasoline,1.2,hatchback,front,6200.0
Others,mechanical,silver,260000,2006,diesel,1.9,suv,all,7500.0
Others,mechanical,blue,178000,2008,gasoline,1.6,hatchback,front,6300.0
Others,mechanical,black,66950,2011,gasoline,1.0,hatchback,front,5700.0
Others,mechanical,black,150000,2011,gasoline,1.6,hatchback,front,7500.0
Others,automatic,black,157000,2011,gasoline,2.4,suv,all,12100.0
Others,mechanical,blue,111000,2007,gasoline,1.6,suv,all,6300.0
Others,mechanical,silver,240000,2004,diesel,2.0,suv,all,6500.0
Others,automatic,other,95000,2016,gasoline,1.6,suv,front,16500.0
Others,automatic,grey,106000,2011,gasoline,1.2,hatchback,front,7900.0
Others,mechanical,other,210000,2002,gasoline,1.6,universal,all,3950.0
Others,automatic,grey,138000,2007,gasoline,2.0,suv,all,9500.0
Others,automatic,black,177028,2007,gasoline,2.7,suv,all,9700.0
BMW,automatic,grey,171000,2016,diesel,3.0,suv,all,41500.0
BMW,automatic,red,127000,2015,diesel,3.0,suv,all,45500.0
BMW,automatic,black,333000,1999,gasoline,2.5,sedan,rear,4950.0
BMW,automatic,black,299000,2008,gasoline,3.0,sedan,rear,13500.0
BMW,mechanical,violet,265000,1996,gasoline,1.8,sedan,rear,2950.0
BMW,mechanical,black,258000,2002,diesel,2.0,sedan,rear,5350.0
BMW,mechanical,violet,285000,1996,gasoline,1.8,hatchback,rear,1990.0
BMW,automatic,silver,325000,2004,gasoline,3.0,suv,all,8300.0
BMW,mechanical,blue,321600,1998,diesel,2.5,universal,rear,2650.0
BMW,automatic,grey,280000,2002,gasoline,4.4,sedan,rear,5800.0
BMW,automatic,black,310000,1997,gasoline,4.4,sedan,rear,4000.0
BMW,automatic,black,55000,2002,diesel,3.0,suv,all,8300.0
BMW,automatic,black,240000,2009,gasoline,3.0,sedan,all,11800.0
BMW,automatic,white,94635,2012,gasoline,3.0,suv,all,26100.0
BMW,automatic,black,247000,2007,gasoline,4.8,sedan,rear,9500.0
BMW,automatic,black,224000,2007,gasoline,4.8,sedan,rear,7950.0
BMW,mechanical,blue,500000,1992,diesel,2.5,sedan,rear,2600.0
BMW,mechanical,silver,111111,1988,gasoline,1.8,sedan,rear,1700.0
BMW,automatic,white,110347,2014,diesel,3.0,suv,all,45900.0
BMW,mechanical,black,357000,1996,diesel,1.7,universal,rear,1950.0
BMW,mechanical,black,442000,1996,gasoline,1.8,sedan,rear,2700.0
BMW,automatic,blue,198000,2008,gasoline,2.5,sedan,rear,9999.0
BMW,automatic,white,95000,2015,gasoline,2.0,suv,all,23999.0
BMW,mechanical,silver,407000,1998,gasoline,2.8,sedan,rear,4000.0
BMW,automatic,orange,35000,2017,gasoline,1.5,hatchback,rear,16500.0
BMW,mechanical,silver,345000,2004,gasoline,2.2,sedan,rear,7600.0
BMW,mechanical,black,400000,2000,diesel,2.0,sedan,rear,4400.0
BMW,automatic,black,200000,2008,gasoline,3.0,sedan,rear,14900.0
BMW,mechanical,green,213000,1998,gasoline,1.8,cabriolet,rear,4650.0
BMW,automatic,black,300000,2007,diesel,3.0,suv,all,18500.0
BMW,automatic,black,241000,2003,gasoline,3.0,sedan,rear,8500.0
BMW,automatic,silver,328000,2004,gasoline,3.0,suv,all,6750.0
BMW,automatic,red,215000,2011,diesel,2.0,suv,all,16900.0
BMW,automatic,silver,318000,2003,gasoline,3.6,sedan,rear,5600.0
BMW,automatic,black,277000,2009,diesel,3.5,suv,all,19400.0
BMW,automatic,silver,300000,2002,diesel,3.0,universal,rear,6000.0
BMW,automatic,black,245000,2011,diesel,2.0,universal,rear,17058.0
BMW,mechanical,blue,400000,1994,gasoline,1.8,sedan,rear,1850.0
BMW,automatic,black,250000,2010,diesel,3.0,sedan,rear,17500.0
BMW,automatic,black,190000,2011,diesel,2.0,sedan,rear,22500.0
BMW,automatic,red,120000,2012,diesel,2.0,sedan,rear,15000.0
BMW,mechanical,blue,439500,1992,gasoline,1.6,sedan,rear,1350.0
BMW,mechanical,silver,280000,2003,gasoline,2.5,sedan,rear,5100.0
BMW,mechanical,green,280000,1996,gasoline,1.8,sedan,rear,2300.0
BMW,automatic,green,400000,1997,diesel,2.5,universal,rear,3000.0
BMW,mechanical,other,430000,1997,gasoline,2.5,sedan,rear,4950.0
BMW,automatic,brown,161000,2011,diesel,2.0,sedan,rear,17000.0
BMW,automatic,white,120000,2013,gasoline,2.0,sedan,rear,15300.0
BMW,mechanical,black,337000,2006,diesel,2.0,sedan,rear,8500.0
BMW,mechanical,black,300000,1998,gasoline,1.8,sedan,rear,2500.0
BMW,automatic,black,157300,2014,diesel,2.0,suv,all,26950.0
BMW,automatic,blue,187700,2012,diesel,2.0,sedan,rear,14950.0
BMW,automatic,grey,136200,2013,gasoline,2.0,coupe,all,22450.0
BMW,automatic,black,216100,2008,gasoline,4.8,sedan,rear,11900.0
BMW,automatic,black,136700,2011,gasoline,3.0,suv,all,21450.0
BMW,automatic,black,325000,1999,diesel,3.0,sedan,rear,4031.11
BMW,automatic,blue,270000,2007,diesel,3.0,universal,rear,12800.0
BMW,mechanical,black,390000,1990,gasoline,3.0,sedan,rear,1300.0
BMW,automatic,red,45400,2013,gasoline,2.0,coupe,all,22000.0
BMW,mechanical,black,400000,1987,gasoline,2.0,sedan,rear,2400.0
BMW,mechanical,silver,380000,1997,diesel,1.8,sedan,rear,2350.0
BMW,automatic,brown,68000,2015,gasoline,1.5,sedan,rear,16900.0
BMW,automatic,brown,277000,2010,diesel,3.0,suv,all,22300.0
BMW,automatic,blue,380000,1997,gasoline,2.8,sedan,rear,2800.0
BMW,automatic,black,365000,2004,diesel,3.0,sedan,rear,11200.0
BMW,automatic,silver,400000,2000,diesel,3.0,sedan,rear,5800.0
BMW,automatic,blue,420000,1997,gasoline,4.0,sedan,rear,3000.0
BMW,automatic,black,60000,2016,diesel,4.0,suv,all,45000.0
BMW,automatic,blue,304000,2001,gasoline,2.5,sedan,rear,4600.0
BMW,mechanical,green,403000,1995,gasoline,1.8,coupe,rear,2499.0
BMW,automatic,black,271300,2005,gasoline,5.0,sedan,rear,9950.0
BMW,automatic,grey,615000,1998,diesel,2.5,universal,rear,5080.0
BMW,automatic,silver,276000,2000,gasoline,4.4,suv,all,6501.0
BMW,mechanical,black,503000,1993,diesel,2.5,sedan,rear,2200.0
BMW,mechanical,silver,293000,2000,diesel,2.0,sedan,rear,5650.0
BMW,mechanical,grey,377000,2000,diesel,2.0,sedan,rear,5200.0
BMW,automatic,black,100000,2015,gasoline,3.0,sedan,rear,28500.0
BMW,automatic,grey,209000,2008,gasoline,2.0,sedan,rear,8000.0
BMW,automatic,black,130000,2010,gasoline,4.4,suv,all,26900.0
BMW,automatic,silver,220000,2014,diesel,2.0,hatchback,all,23900.0
BMW,automatic,grey,277000,2005,gasoline,3.0,suv,all,9999.0
BMW,mechanical,grey,300000,1988,gasoline,2.0,hatchback,rear,1700.0
BMW,automatic,grey,342543,1997,diesel,2.5,sedan,rear,3400.0
BMW,automatic,violet,450000,1994,diesel,2.5,universal,rear,1800.0
BMW,automatic,grey,294000,1999,gasoline,3.5,sedan,rear,4300.0
BMW,mechanical,black,350670,1992,gasoline,3.5,sedan,rear,1500.0
BMW,automatic,black,121032,2006,gasoline,2.0,sedan,rear,12000.0
BMW,mechanical,blue,344000,1999,gasoline,1.9,sedan,rear,5500.0
BMW,automatic,blue,156000,2010,gasoline,4.4,suv,all,20500.0
BMW,automatic,black,210000,2011,diesel,3.0,suv,all,25400.0
BMW,automatic,black,227000,2004,gasoline,2.5,suv,all,7500.0
BMW,mechanical,black,416000,2000,gasoline,2.2,sedan,rear,4400.0
BMW,mechanical,silver,329000,1999,gasoline,2.5,sedan,rear,5100.0
BMW,automatic,silver,209000,2003,gasoline,4.6,suv,all,7500.0
BMW,automatic,black,255000,2004,gasoline,2.5,sedan,rear,8000.0
BMW,automatic,blue,40449,2017,gasoline,3.0,coupe,rear,39900.0
BMW,automatic,black,125653,2014,diesel,3.0,suv,all,39500.0
BMW,automatic,black,110306,2015,diesel,3.0,suv,all,45900.0
BMW,automatic,black,143593,2013,gasoline,3.0,coupe,all,31500.0
BMW,automatic,grey,100617,2013,gasoline,2.0,sedan,all,15900.0
BMW,automatic,grey,59211,2015,gasoline,2.0,suv,all,29990.0
BMW,automatic,orange,63228,2015,gasoline,2.0,coupe,all,23200.0
BMW,automatic,black,67868,2013,gasoline,3.0,coupe,all,34600.0
BMW,mechanical,silver,300000,2001,gasoline,2.5,sedan,rear,5800.0
BMW,automatic,white,60131,2017,gasoline,1.5,suv,front,26000.0
BMW,automatic,white,214862,2013,gasoline,2.0,sedan,all,17500.0
BMW,automatic,white,127648,2012,diesel,3.0,suv,all,26500.0
BMW,automatic,brown,103230,2014,gasoline,2.0,suv,all,29990.0
BMW,automatic,grey,113263,2014,gasoline,2.0,sedan,all,19900.0
BMW,automatic,blue,193811,2011,diesel,3.0,suv,all,21900.0
BMW,automatic,white,110461,2014,diesel,3.0,sedan,all,37900.0
BMW,automatic,black,241336,2013,gasoline,2.0,sedan,rear,17200.0
BMW,automatic,blue,110000,2014,diesel,2.0,liftback,all,23500.0
BMW,mechanical,white,643000,1990,gasoline,2.5,sedan,rear,1300.0
BMW,automatic,black,423300,2004,diesel,3.0,sedan,rear,9500.0
BMW,automatic,blue,198000,2006,gasoline,3.0,coupe,rear,12500.0
BMW,automatic,grey,55000,2013,gasoline,4.4,sedan,all,29900.0
BMW,mechanical,green,445000,1999,diesel,2.5,sedan,rear,3150.0
BMW,automatic,other,217000,2006,gasoline,3.0,sedan,all,10100.0
BMW,automatic,brown,133000,2013,diesel,3.0,suv,all,26750.0
BMW,automatic,silver,420000,1997,gasoline,2.8,sedan,rear,3900.0
BMW,automatic,white,100000,2015,diesel,3.0,suv,all,41500.0
BMW,automatic,other,270000,2006,gasoline,2.5,sedan,rear,7999.0
BMW,automatic,grey,271000,2007,diesel,3.0,sedan,rear,13500.0
BMW,mechanical,other,250000,1993,gasoline,1.6,sedan,rear,1250.0
BMW,automatic,silver,48000,2015,gasoline,2.0,suv,all,31000.0
BMW,mechanical,black,333333,1998,diesel,1.8,universal,rear,2150.0
BMW,automatic,grey,211000,2005,gasoline,2.0,sedan,rear,7900.0
BMW,mechanical,blue,394000,2001,gasoline,2.5,sedan,rear,5200.0
BMW,mechanical,violet,445000,1995,diesel,2.5,universal,rear,3800.0
BMW,automatic,white,301000,2004,gasoline,3.0,suv,all,8600.0
BMW,mechanical,green,250000,1992,gasoline,1.8,sedan,rear,1300.0
BMW,mechanical,silver,420000,2001,diesel,2.5,sedan,rear,5000.0
BMW,automatic,other,360000,2004,gasoline,3.0,suv,all,8200.0
BMW,automatic,silver,210000,1997,gasoline,1.8,sedan,rear,3500.0
BMW,automatic,white,80000,2017,gasoline,2.0,sedan,rear,39000.0
BMW,automatic,white,91094,2011,gasoline,4.4,suv,all,20900.0
BMW,mechanical,silver,300000,1997,diesel,1.8,sedan,rear,2700.0
BMW,automatic,black,246940,2010,gasoline,3.0,sedan,rear,15350.0
BMW,automatic,blue,193000,2006,gasoline,2.0,hatchback,rear,5500.0
BMW,automatic,grey,307000,2011,gasoline,3.0,suv,all,21000.0
BMW,automatic,grey,250000,1997,gasoline,2.5,sedan,rear,3450.0
BMW,automatic,black,672348,2001,diesel,2.5,universal,rear,5300.0
BMW,automatic,black,280000,2003,gasoline,3.0,hatchback,all,7400.0
BMW,mechanical,other,280000,1999,gasoline,2.0,universal,rear,3750.0
BMW,automatic,blue,251400,2001,gasoline,2.5,sedan,rear,5000.0
BMW,mechanical,black,202000,2005,gasoline,2.0,sedan,rear,8800.0
BMW,mechanical,black,299000,1995,gasoline,2.0,sedan,rear,1999.0
BMW,mechanical,blue,444000,2000,gasoline,2.5,sedan,rear,6600.0
BMW,mechanical,green,530000,1991,gasoline,2.0,sedan,rear,1350.0
BMW,automatic,white,133000,2010,gasoline,3.5,suv,all,25900.0
BMW,automatic,other,71500,2014,gasoline,3.0,coupe,all,37500.0
BMW,automatic,green,280000,2002,gasoline,3.0,suv,all,7800.0
BMW,automatic,grey,324000,2004,gasoline,3.0,suv,all,9000.0
BMW,automatic,black,147959,2006,gasoline,2.5,sedan,rear,9500.0
BMW,automatic,black,130000,2013,gasoline,2.0,sedan,rear,16000.0
BMW,mechanical,black,324000,2003,diesel,2.0,sedan,rear,4600.0
BMW,mechanical,black,320000,2000,gasoline,1.9,sedan,rear,3950.0
BMW,mechanical,red,300000,1986,gasoline,2.0,sedan,rear,1500.0
BMW,automatic,black,182300,2009,diesel,3.0,suv,all,20000.0
BMW,automatic,black,134742,2015,diesel,2.5,suv,all,24212.93
BMW,automatic,black,196000,2011,gasoline,3.0,sedan,rear,16200.0
BMW,automatic,green,324000,1995,gasoline,2.0,sedan,rear,4000.0
BMW,automatic,blue,280000,2007,diesel,3.0,suv,all,13990.0
BMW,automatic,white,81355,2014,diesel,3.0,suv,all,47800.0
BMW,mechanical,black,133596,2013,gasoline,2.0,coupe,rear,21500.0
BMW,automatic,black,130595,2011,gasoline,4.4,suv,all,23100.0
